Node	Core	Weight_1	Weight_2	Weight_3	Weight_4	Weight_5	Weight_6	Weight_7	Weight_8	Weight_9	Weight_10	Weight_11	Weight_12	Weight_13	Weight_14	Weight_15	Weight_16	Query_1	Query_2	Query_3	Query_4	Query_5	Query_6	Query_7	Query_8	Query_9	Query_10	Query_11	Query_12	Query_13	Query_14	Query_15	Query_16
YOR294W	False	0.06091134559582581	0.10500371327414453	0.132892257736576	0.11517958290596585	0.0717332131885119	0.00719754302987783	0.01995524406459908	0.06584085444190813	0.08474286762481395	0.10936925366871134	0.13509107530263234	0.0750750171662815	0.04727881148681344	0.034595533446405	0.005217591163529063	0.0012211531388410099	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YJL033W	False	0.010994339211231382	0.009971081571343215	0.0057558545395618894	0.010249728836150673	0.023521859826369517	0.03192806325985333	0.012842324445079071	0.009809225181700005	0.023266188258830943	0.024854220934826837	0.02072671588438171	0.028343252367509262	0.0102230934117234	0.07232774493616866	0.014968844486079266	0.04163449545738016	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YLR294C	False	0.13804263180636886	0.09434032209682094	0.04518777098629171	0.0064977271121166155	0.017560143131376157	0.002712809926643641	0.07843489013280537	0.12543264640309545	0.0558858719770595	0.05132933953512809	0.0010157382457469718	0.026689394368828702	0.02792002096721628	0.013184617510797386	0.03919807849075612	0.04774333115377599	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YPR186C	False	0.010634968067863616	0.007628415529644131	0.04299542214333684	0.022453453816723003	0.03445848395366316	0.014983740154776269	0.01866712201468529	0.0025289260337222194	0.005050492315033493	0.003119886742733522	0.02753606993758312	0.004725234455862976	0.008184733030631872	0.025903394350069428	0.019501502638251032	0.0022056634485946415	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YKR003W	False	0.0248488942400958	0.018958022011435302	0.0038848294496262826	0.008352234115839696	0.08133095727605116	0.05161513446992251	0.032722300118032836	0.0714241788860267	0.0383951364175928	0.04204383587756609	0.009957202518376724	0.032403124104274685	0.058441201626863275	0.04016114929007943	0.046222791328221664	0.0721174535622437	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YNL158W	False	0.06958051834943642	0.012255395236981784	0.11128795361390477	0.16144367128555925	0.14026989483977007	0.11009838864052128	0.07789137488330923	0.028366248659368667	0.07658468466901848	0.051511753417857305	0.06530734625087671	0.07002405733630768	0.09330327519988484	0.0868033130991019	0.026029163596360972	0.0639412724298296	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDR494W	False	0.12321740844573545	0.04312464747794262	0.0661049094689667	0.11575105097700078	0.0740101973505813	0.11851029502929313	0.11944202976257047	0.022603185137685656	0.0070120460192087284	0.04436512311803672	0.10694903656609388	0.030355359126771213	0.03311182619143059	0.07868541909643234	0.05880981862964772	0.017270139074961346	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YBR199W	False	0.592922109095107	0.4121833156810781	0.3892911837998496	0.10212510485603347	0.19871126030451344	0.3835519217413635	0.4764210658812283	0.5353610297973147	0.464594901948155	0.3840557931611714	0.14864669460686827	0.09024719421686946	0.036475993196859416	0.12759781327814598	0.19707506546731415	0.2382952233711649	True	True	True	False	False	True	True	True	True	True	False	False	False	False	False	False
YDR293C	False	0.011223761476665579	0.030681038593582406	0.026310723982810556	0.0643816518800293	0.009640931393464041	0.034707435213358236	0.012428705420316918	0.004612589667381605	0.011241927345109771	0.03291671741479756	0.0026849246251301195	0.04710479240995805	0.003188926032888089	0.008949568707222095	0.029881847632213205	0.032789449581684456	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YOL162W	False	0.07410350371800979	0.010761265989608994	0.0654015150669042	0.14941267500761754	0.07316665624719297	0.08701535879373819	0.018158528910926786	0.05017295950945753	0.2133152683251383	0.05268119494999506	0.1432800353371922	0.1029982952939556	0.0016826285776287296	0.05648026115929983	0.009705703193143421	0.04281874804704569	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YBR155W	False	0.026699467948309703	0.034698776576785134	0.06742997676140425	0.08547115691945338	0.06665095344076216	0.0425659363417851	0.020617348997668573	0.03737876295016086	0.034531292559674034	0.038206814440437616	0.03207169821051894	0.05751263171622049	0.05886329573826584	0.04909610606323665	0.07018686816403126	0.024711434304630717	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YGL052W	False	0.06726194162061974	0.04297726632520006	0.04266195449841211	0.027553289572646404	0.0914572630012278	0.10308547034522482	0.08472075650735947	0.057267826601507324	0.20915919193672525	0.1486417153571081	0.1918932968616704	0.0019192954839968078	0.06952119306316458	0.04077379965156969	0.08582917433038739	0.18002795026288504	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YPR005C	False	0.08635953257608378	0.1050713487016878	0.0592455506036061	0.04721939280777687	0.05394507772740666	0.048143523811451185	0.11498952684134167	0.10819740055875547	0.026604855656948846	0.004864662718506633	0.012051096820737671	0.034648486000970986	0.06369505053147156	0.07308550729128555	0.035612867800922925	0.07031702928290916	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YOR044W	False	0.08291815482268798	0.036522369165737166	0.07632314567115105	0.10635672199398824	0.0885846556335492	0.02313187576637256	0.031394900585593966	0.03461629597171997	0.022954075227825662	0.0557747350025175	0.0791833786351381	0.016949557428426937	0.07335371209476417	0.10101472381846514	0.04399258567302936	0.03258442858993992	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YPR069C	False	0.07518512452982022	0.005024945914393361	0.006500319545494375	0.05254744775837962	0.08065468262536499	0.0839415011349158	0.06488364726166841	0.02993059562668848	0.007979177253586585	0.01841567204461582	0.02652547807339124	0.047880782462081724	0.06676280402590386	0.023865469438450148	0.014519910265478397	0.036704228208783565	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YGL213C	False	0.0542335251069852	0.050583680697159336	0.0332465619481882	0.03650508241535564	0.042361539374255824	0.05674083995283661	0.062011092853950164	0.032516202807887966	0.027438623264266302	0.047190766921574416	0.005528479047686504	0.024658284844679426	0.006998296694623214	0.016727114032081943	0.015010735557435971	0.02307516889943668	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YMR110C	False	0.03306724121011175	0.004032950696279182	0.026112158063954508	0.009594735092488224	0.013905141359816318	0.020210298585066837	0.02280642970893646	0.0054790540923780615	0.04583413740740016	0.017958231808057487	0.014113877307517968	0.026197130359916245	0.02187822586584534	0.0447832612988733	0.004944949672409158	0.07812012467140407	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YLR252W	False	0.07912601461252408	0.0260178744531521	0.07337335788513971	0.028850622820609264	0.06623823363991957	0.12166386402872835	0.08994883201573158	0.07980992474852375	0.15335134511556422	0.05115793417660758	0.06911326580657948	0.0954217362921914	0.009776760775151595	0.03175947014634478	0.02619961647859364	0.04508129767238001	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YMR266W	False	0.09404476856577157	0.08252326632628278	0.06622171873286349	0.024812419717214318	0.06173088913409376	0.09074695666177122	0.05086254426338272	0.0301874805155363	0.02589998776558369	0.018159684604791244	0.004312080480981563	0.00989269382372644	0.008455021324625278	0.012510268847512464	0.01388121853533838	0.001616979413916642	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YNL155W	False	0.04767223321807645	0.005786513986977029	0.061163038889998085	0.12016401056242225	0.1213511777721846	0.09048090052048637	0.04789049990246667	0.04093465006638332	0.017446146604502617	0.04872113472257849	0.10122523982145903	0.07598712586736912	0.07670232380006313	0.05939553557648885	0.014713315275892747	0.00242937495523612	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDR442W	False	0.00873188576002432	0.05949813095965027	0.16033139562137255	0.27695372439861765	0.1895622354430749	0.16800598344080364	0.17822685395125226	0.010226636552955734	0.04332524280846607	0.17491085422768246	0.2351140150920541	0.12119972784650065	0.13683325459450965	0.1543319361356907	0.1486244138691137	0.008889695133396398	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False
Q0275	False	0.06140348919089066	0.03368168809314739	0.01599864087355196	0.017607209186045206	0.041054229719067886	0.02687974061240806	0.05136876746749553	0.022040123291625	0.0309596823093344	0.010663550988828591	0.06209434499631425	0.002172442040328412	0.005785224963973659	0.005185310917793647	0.03048518154685232	0.03528561183359525	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YEL007W	False	0.05789532461181832	0.054916089544408256	0.08561846347073504	0.1012535226871177	0.06589606674067966	0.13799564045046747	0.04871484622607795	0.06704887072513352	0.017127612341821242	0.07515200419349434	0.1518436343991275	0.012119257256206968	0.09539389527187424	0.07572393494578138	0.1697402627290792	0.13402996145311522	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YLR200W	False	0.15088642127070764	0.2955507769893371	0.5918903133301755	0.680936185032683	0.6956071606242684	0.7955723734063416	0.836535270343793	1.0	0.8881927296961727	0.15752093301462144	0.4861852882987864	0.7915204730747486	1.0	1.0	1.0	1.0	False	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True
YGR229C	False	0.013345756458360423	0.008240654928254288	0.010413668906286613	0.07282806347456824	0.07269252085442476	0.055620251644573175	0.04650205423373094	0.002934628541832457	0.01299830872900649	0.02363253723838733	0.007361853166006773	0.0570957604315579	0.05033006796301294	0.013397489863091132	0.04080802384012214	0.06281239543318819	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YJR066W	False	0.00910282985026422	0.018470473988251482	0.03928752725862189	0.034508011818626116	0.05645555526990796	0.08743580995336943	0.051184889394664534	0.0016772458969315008	0.008728732310657086	0.031123271102069718	0.045643191768142057	0.010470240238565177	0.04515614648131335	0.0345896322477602	0.051378763233608266	0.032538184458645286	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YFL042C	False	0.01716553048571679	0.0364581806369822	0.034136113432998744	0.0939331949504018	0.09727506831500296	0.02933430267245561	0.0076608682244464705	0.06583461211308073	0.10641699919160076	0.04618365228106569	0.057703813249826034	0.03001390921141112	0.06509919306442355	0.036512637891675206	0.019366496825802985	0.004413704178068877	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDL058W	False	0.0425071084085181	0.05920963227409962	0.015221975400661291	0.09743887106879424	0.02548574130138086	0.02573458070649185	0.04925966590086432	0.032349368757923554	0.05475317934845213	0.034275750751689225	0.0140933516817723	0.011297313128740126	0.026281589396207426	0.009645914485509449	0.015600273851106856	0.0847902454586415	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDR249C	False	0.0296688595607017	0.0021246372508358187	0.02754105155147887	0.018942472892603236	0.04590248335929588	0.039922644895248285	0.03409460595431957	0.010548601425033676	0.0010623555466510255	0.005367561822741939	0.04637105292562338	0.05726316589774071	0.07684033757905806	0.005294044178428197	0.019724417339623653	0.034466122425718865	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YJR027W	False	0.04068962462838451	0.03560267009955271	0.06615660032556088	0.009609927919680222	0.009079897213498656	0.03870821388883403	0.03256919917988641	0.017388287680384275	0.0252674407406323	0.02220778666836137	0.09347907122443476	0.007873178964528084	0.001527035845202914	0.013472141154063262	0.0135807013494432	0.029316716945919013	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YML118W	False	0.17042508153703462	0.13755644268650988	0.1253845768855739	0.043389152774019744	0.0339927354423073	0.07181559756527929	0.08183711629305714	0.044905493773432184	0.030281679853323213	0.09675056995230727	0.14975564859164034	0.11501784671701296	0.11189323062426212	0.0862461651866294	0.09245690743293564	0.0653300304591674	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YER003C	False	0.0017263774024861215	0.11204737318434786	0.2210024550690177	0.2283886862832845	0.2097164718043283	0.16786830553871335	0.051970166183109456	0.009100385658925585	0.07519433568406275	0.14755504086230364	0.0914306037603268	0.12150519920649636	0.12621365840187412	0.12347865689961972	0.14739121780481462	0.144696565091761	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YMR133W	False	0.13192836580304065	0.061542766216969226	0.020824144779972617	0.022987343433121945	0.057009566060468475	0.0344892094491567	0.08150095918213666	0.09572501195202844	0.03637135939183623	0.08613217224114045	0.10612248889612286	0.03394614992812023	0.06569506831549457	0.01998146207673712	0.03126598480339828	0.04580370901408908	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YNL256W	False	0.02772650682916753	0.01043923931571568	0.07672235108300525	0.09182759357609643	0.1377676525735465	0.12164977293344835	0.07230969159511287	0.0645300973330725	0.018021631417102047	0.04805925604677542	0.07169258500658962	0.0772163492336604	0.09724684097368703	0.10310165230697432	0.07648574484300298	0.033472404987520264	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YOR182C	False	0.11861553380034072	0.09785894102199816	0.045840635392663774	0.0048811387168865026	0.01776145431378465	0.12163055097574647	0.10382309888817906	0.12066273971137095	0.10921027312023016	0.01675496679354783	0.10201333870897787	0.03020495392807583	0.06264373377820466	0.02480772199815891	0.06437189372631559	0.028328786862320213	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YNL051W	False	0.09309202908406013	0.0015345193105608275	0.07511241189152341	0.10213403099106293	0.12709975621391725	0.03852401454982116	0.05589320333604785	0.048720203276302575	0.01787678654407271	0.02847199070850955	0.0700289033960301	0.01855087534242451	0.040805347909177336	0.0702808917984825	0.0548969827520719	0.07212583796294993	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YJR103W	False	0.03519137261237304	0.009760397718750568	0.018546603221249937	0.030976942401128457	0.03845941822607493	0.052802206942005	0.06947913924515191	0.03433092459254845	0.05104317043323512	0.00859769285264168	0.019205622988229226	0.022326179985536158	0.004684624132027018	0.07214980474720531	0.07171495203476808	0.056586936083638725	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YKL022C	False	0.00837006993089795	0.026213166980908573	0.02801337396515523	0.022845098856048587	0.005798764737880384	0.016381251686919132	0.02134035782488701	0.05975261772485978	0.03304814741832519	0.04225966108399304	0.02125891235810896	0.018085763612042036	0.02381209610272687	0.05036128034017457	0.001113533127458848	0.03197761864443807	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YKL042W	False	0.10811769234435342	0.06438642993759933	0.1146674539573433	0.048329944653698255	0.05508290570710496	0.024744822002343042	0.02781344192345049	0.04243653276412753	0.08187586425994567	0.0215329635029492	0.09255609095129644	0.06552874927949112	0.09924949517379114	0.1090511744961768	0.0839909101549116	0.07000831596229116	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YLR439W	False	0.05384606054439245	0.0262351391028916	0.07463554749612136	0.01624234412819445	0.05382825292534656	0.027702997308799188	0.04855424862144416	0.03553360434109182	0.09853443859639208	0.05223184299636199	0.02380675913267484	0.0400209890684944	0.0369807077809322	0.029957865473392336	0.005532748714975923	0.02205949905000712	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDR365C	False	0.029410724925104482	0.018628934280334717	0.04077353609874844	0.06713981347494616	0.06722017081268858	0.07990867152238255	0.008829230469753441	0.010499384544583368	0.041235340670930085	0.054780726483040366	0.011280976123113184	0.03924377217072151	0.0437046934596889	0.009670324995305804	0.03528911923662688	0.01217966439705135	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YCR023C	False	0.07654119892442175	0.060855971690791835	0.06085936362015287	0.014171486900480822	0.03404682581620834	0.05334223243762218	0.026461413806248096	0.047942204885368336	0.02221122985287358	0.0012998722176749552	0.03266488775310592	0.026753252185399968	0.016947374854959837	0.028148082532164394	0.01171573379760716	0.016733446888428222	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YIL146C	False	0.016501708593092083	0.015310359191675775	0.013723577332630913	0.03836115693790662	0.0053533243025001434	0.017628941974033262	0.0071917559881790405	0.022415198890815682	0.0067823158669771	0.01122058425359063	0.07105870889856139	0.01575538521218273	0.027460707924805792	0.04133779953205295	0.015374685039431938	0.02461947532521276	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YMR205C	False	0.5447000857841541	0.4860666028895382	0.5526540996015137	0.3587857037372076	0.06591022972542272	0.15245259761835295	0.3294226322906256	0.5300071297182529	0.5658890419532429	0.5061690352324419	0.28800493498202284	0.2316327397227089	0.14224160950882528	0.024846269769080373	0.07500775457331578	0.1398821210262756	True	True	True	True	False	False	True	True	True	True	True	False	False	False	False	False
YMR122C	False	0.01241490650020568	0.012108531976816569	0.010017805567822028	0.005587604495859936	0.016567083739898326	0.01216430623616415	0.05181751555034055	0.0243905664465282	0.04567851291241482	0.01593093920845761	0.0769179200136643	0.013527899965936372	0.010666943793699587	0.0330776728273373	0.031702716980769895	0.030965531012654205	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YLR018C	False	0.06296770592499035	0.08141200566106145	0.08281279544582505	0.08626576811117266	0.09267815593434199	0.06036254512382856	0.005455326946808929	0.12105377519642603	0.13277105888737725	0.14452882855602278	0.03165106464930585	0.10384550052991116	0.07632881969678983	0.029526894316051325	0.01818820528253321	0.030932952276835037	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YOL013W-A	False	0.02699146353779928	0.026712055875629376	0.01770316689041867	0.006846019382378639	0.034374303173331434	0.001713859470685461	0.027011930112575352	0.028144171607761503	0.005513057522006174	0.07397286588994746	0.016987008398735463	0.037876427787129484	0.005873729164178264	0.03974516936114022	0.04788464068407941	0.0288877608187084	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YKL145W	False	0.06348053965077231	0.08569285260387388	0.017941014053536892	0.03302473890064071	0.022698908844552012	0.010065779062198188	0.004235566227183355	0.02111237196908184	0.018889517017810692	0.08859019542307281	0.042155339404732727	0.07335087032436946	0.0404696111877673	0.0209077845884572	0.01976562406277639	0.004801078929055395	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YKR071C	False	0.04381685908096514	0.0024892979839374178	0.0194110878436068	0.027189139306357364	0.004750165024432179	0.018183614394833184	0.024032359820126147	0.011591891883053606	0.0476689610624782	0.010934891492302616	0.03262520002252118	0.037857910550338256	0.007059941742006827	0.029434854695506142	0.04458682423423512	0.01964010056907209	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YIR026C	False	0.03713398009746842	0.03812370206050447	0.08236726118569612	0.07517948279909692	0.02348326097930157	0.05047025755941663	0.0410178366196743	0.08609371935378726	0.12913180603824434	0.041316772213923256	0.07470982275829728	0.1711094707309051	0.04457146356600734	0.037873998587499236	0.07682181214417537	0.0924925471367393	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDL233W	False	0.3525717907486077	0.23206771575917784	0.41282652106645207	0.3543516979602918	0.35836861884471033	0.10382094990237783	0.10660708457419507	0.1980206413658777	0.2053346937227424	0.4434977694469624	0.2216574176216715	0.20064015340898111	0.2278234700831597	0.1033554673474117	0.14874765496220624	0.16658753219805694	True	False	True	True	True	False	False	False	False	True	False	False	False	False	False	False
YML086C	False	0.0319856242716856	0.058933125723828035	0.017775836508683147	0.07816892664949159	0.048742386092647715	0.06697350635035487	0.05186251171614012	0.029290253234186558	0.03783579897720471	0.06280128676084247	0.08068904004029212	0.07983496874463243	0.0661851981035307	0.003060731795149076	0.013307640459787324	0.016254485968284445	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YEL024W	False	0.06371558994463355	0.03979201623806452	0.07114792476000549	0.010608400455338646	0.0270897866329868	0.007682363447993066	0.046008911917552256	0.025437951651164824	0.03614600645522805	0.016219526335642432	0.02617926592798282	0.01145015442439478	0.015918239740917568	0.06831938746984333	0.0040186956417213775	0.02406904542830953	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YLR274W	False	0.0020012830227840207	0.01737053476661227	0.026765722276006224	0.034474801203823166	0.005319384755025072	0.011376219579472786	0.03587420846906501	0.034014465239975075	0.014312358896309656	0.005509394102912023	0.043049106249012425	0.014167831181977137	0.03621051123772323	0.018122624412671276	0.02240410544726276	0.0255531892230314	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YPL172C	False	0.0626457169940217	0.051160371401031184	0.09042452749623224	0.034498439981595734	0.00363956479642599	0.009236579792372407	0.01591227410310904	0.033091195811889636	0.07314176181890766	0.021109133766092275	0.12313789028350874	0.017186419529397028	0.014089647689949747	0.014079625540963075	0.01847213110147916	0.009420494072743	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YBR097W	False	0.03601552243879637	0.018501276916021842	0.021595868024872664	0.05208614427512511	0.04583243452672985	0.013808883621876615	0.023637668667646217	0.027504898902968016	0.01915220527916685	0.027366106311503543	0.04701566653148605	0.028810863784765144	0.0355317976206921	0.01983154137302937	0.022983630300033583	0.004397316378110753	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YLR048W	False	0.046544586048372034	0.030113456710431263	0.06953475988562774	0.01724361669233156	0.029300057214203732	0.053653743148970534	0.036607464468510736	0.03947220872088523	0.06762726773504933	0.029278195319118988	0.010526501355829129	0.020453733649243702	0.013775716713409266	0.031445582308348236	0.035924509277067536	0.0028575741405360185	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDL204W	False	0.06534188243747381	0.03488437626283422	0.021237785131456525	0.018130112871978542	0.014013170354822135	0.04830527057233513	0.0500730925544633	0.031821957918498914	0.06350112535325879	0.012096699005183134	0.019710704707239245	0.0025264640181022788	0.00314765585621928	0.002745413848900235	0.03955364055309421	0.021936246842579374	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YCR043C	False	0.07265455278611767	0.11339846492584404	0.2382988209896304	0.17733550112651236	0.10317706173075164	0.08626950004420524	0.03568692628950406	0.115055033836787	0.12182682957163785	0.19074199935553232	0.12766264122756665	0.06165976199352523	0.07451840935418977	0.0976018761930742	0.015061720966112822	0.04325892877546367	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YBR132C	False	0.09009099208391606	0.04175656151271949	0.08056020936024996	0.03349076758041821	0.09379781824451064	0.08613850622889911	0.06385543151343841	0.062364984181185176	0.052485635332916	0.02945553960650512	0.05734245260308531	0.10253373059477698	0.13804977784236672	0.08195386127236623	0.08911335586057376	0.06953252262509549	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YJR078W	False	0.1918776368973873	0.01518320609378194	0.13632343672941713	0.22406300061087306	0.2410638222825359	0.2711468214763937	0.2070600646590162	0.1511031342226948	0.05588219614553831	0.06663001740865329	0.11259394950668747	0.1701568140222819	0.2450939402720479	0.1749427659394895	0.10426585314335453	0.07886349676347036	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
YBR245C	False	0.16493440244349994	0.12647770026867458	0.16091369017392282	0.1043957766074307	0.08766753908818138	0.0025375651906056123	0.03267903153224756	0.028066048360896368	0.04836761682991757	0.07395750000126161	0.1010007743208404	0.09152420974942793	0.12022005233066466	0.09340464310719282	0.061727447671742576	0.05613850587202684	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YMR204C	False	0.018820524084183082	0.019679852507849628	0.0772006171238552	0.03296248433454892	0.04934336913465063	0.04037717883979699	0.03213189224430274	0.014004307847881745	0.03992099946919985	0.01892775222342109	0.009464499185539158	0.028778679023877526	0.03908040594999308	0.043076031744454506	0.08566283023570928	0.06576565961724701	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDL094C	False	0.07381249121953773	0.06793374305140923	0.0023944701700928557	0.0012299324932592071	0.03594113803361821	0.0346389405867593	0.02830569021574932	0.05252245608516625	0.040962884903791165	0.0028659077734602386	0.005609895631463065	0.030742364005755994	0.0321118941179335	0.0212690600708361	0.032156973272381886	0.008191970157921561	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YOL010W	False	0.007020607166461742	0.018512588004182658	0.05482593930562863	0.03753076559280632	0.06405292979362458	0.05712604648531998	0.037939685392389115	0.027128711924212984	0.03646452827244564	0.0705873348812404	0.12539232813090825	0.053451178180698215	0.05335250220988553	0.02294362619007946	0.013481894380954491	0.011663661369035795	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YPL139C	False	0.062027441576253416	0.0014530541629115988	0.048122919921979285	0.062472323275925425	0.043269487596579975	0.06346772934623053	0.05205420024094358	0.013873777885329352	0.0011664704846881095	0.045603765600385184	0.031523801180319416	0.05775392993058104	0.04584174668277785	0.033433098558621165	0.028007292102154944	0.01288702808711042	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YLR199C	True	0.09067361640982144	0.08820975977192715	0.19046588851509155	0.18893661279990956	0.17453053821027062	0.2027055210240996	0.14262714319828673	0.028846806325762118	0.07435012531237198	0.1283973672035116	0.20104607900992874	0.14129564029859634	0.018509638377259437	0.26967493738385234	0.15552018642497972	0.05206393482755863	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
YJR054W	False	0.05056188690635882	0.038331250240750285	0.06749692531024762	0.01431555295560222	0.013894826057592794	0.013964182868740805	0.03321522863870097	0.032425740689625435	0.017791555240298	0.019860425202737474	0.05724291033916186	0.011074510683681465	0.02057792036824949	0.07113622902692729	0.052193327915879384	0.025568954787780783	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YKR077W	False	0.037332808304678916	0.051448866071535086	0.0017945392595044895	0.01052040740477305	0.05412608551826901	0.023893741899267292	0.09433782749551296	0.05536007800063765	0.06611698986270083	0.034957105860728366	0.013859021070538786	0.005556708587458647	0.0012781617676303392	0.0624844854612748	0.038997637399811436	0.02142672792512057	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YMR029C	False	0.04079010452850991	0.014106825824442646	0.010405675438257564	0.02421358415075011	0.046769435057443465	0.053609890396971616	0.04265508753368834	0.015702338791885546	0.009967946877339541	0.023166770786943302	0.050243037803077116	0.02239250241063736	0.05260516924980765	0.02670972678050971	0.05281091551977615	0.007898140875859501	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YDL123W	False	0.05337190997479967	0.0047805456112431826	0.005427543659110114	0.009178615063167608	0.0105023298731326	0.016707325067884037	0.040762500185267565	0.007663940413686951	0.005628159993573111	0.018460677097852884	0.030309027503630043	0.03749578104600479	0.03130293224358409	0.0303023088574845	0.018132339373742267	0.005440462003875653	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YJL059W	False	0.12080193307162887	0.09459593964424932	0.05076036553137976	0.01366755483376108	0.04732091753594178	0.0852811790012367	0.08465909334859288	0.09773760141649022	0.08196024219362691	0.0582724208251936	0.010020926765610096	0.012072064000227131	0.02463354913185218	0.0301039665802582	0.0335761206345109	0.0038233278192880025	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YNL177C	False	0.16409522501949342	0.04605401727726261	0.043529494541568084	0.2318929091974701	0.2774706908283579	0.25620604799283425	0.2636160683192289	0.1459301273374813	0.022536101584504444	0.03605679457809345	0.18393023682986928	0.1105731115043493	0.20206209322840926	0.10597249713945442	0.15489484223247618	0.03932388372131794	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False
YKR001C	False	0.055676152956307706	0.020464329553324518	0.07004875542444396	0.07419291019762406	0.06463621847361131	0.08461146344130761	0.09809441986273104	0.12699559270579044	0.016066546227958268	0.0885596319982028	0.1294866228174827	0.04822425663109834	0.024957284494303195	0.09145461716435746	0.03877491719868855	0.00570826022428058	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
YBR290W	False	0.008421752420719141	0.021368884010566344	0.002882736440949917	0.029150146704814087	0.03757126456946362	0.08205516552062743	0.050885018374370365	0.029139261713033694	0.05820339089254047	0.13825773297816832	0.016028149371602924	0.01493523417314879	0.05895741755671712	0.05008352760285243	0.006622463671418914	0.017553104722478816	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
