	Day00_Rep1	Day00_Rep2	Day01_Rep1	Day01_Rep2	Day03_Rep1	Day03_Rep2	Day30_Rep1	Day30_Rep2
Wif1	-3.19113123968365	-3.1152849458463	-1.88247572136941	-2.36961861774733	-2.54053948325679	-2.67112749079193	-2.18987947714483	-4.88314870325232
Tbc1d30	5.72002004022202	5.82034457677262	5.83490689467485	5.78932935314376	5.86231556657019	5.85546926190867	5.94363881396272	5.97170074474767
Gns	7.06408641250956	6.99219254518028	7.10614352096374	7.07603983580765	7.08357550245696	7.09466497001835	7.04666855205607	6.93624286863272
Rassf3	6.09668490506706	6.20306885827988	6.06897095785459	6.04486100760561	6.09885863704815	6.06983020122435	6.11013741637883	6.13451786710386
Tbk1	5.9056778159624	5.91771203171443	5.95266551515623	5.93085647229459	5.99065713448319	5.88715976583459	5.79005607333088	5.84767250244055
Xpot	6.48001952180275	6.52913618275004	6.47452218579981	6.5549199733929	6.51339499354162	6.52167171065692	6.46317683226847	6.52699079719325
D930020B18Rik	-3.19113123968365	-3.1152849458463	-4.17235617863083	-1.93290541497389	-2.30369748026581	-2.55060327437059	-2.56799906234207	-2.90126030405869
BC048403	4.59741642480137	4.59660769478975	4.57742346877491	4.51894862150893	4.58579376124126	4.55005170957114	4.51671549560511	4.57880236902083
Srgap1	6.66363278534851	6.55763003926302	6.62622524713979	6.49746130419255	6.67970468534327	6.72433781413516	6.63902629510059	6.58351096959975
Gm9079	0.610750730737669	0.107366618979612	0.815520897655466	0.704862986327305	0.243449612424067	0.458906031748148	0.237899181039451	0.817139771286516
Tmem5	4.37235436125478	4.44720305374094	4.39416657446925	4.53322597518327	4.29038186391174	4.48367857374888	4.21167650961349	4.13044108448832
Avpr1a	-0.604685987685553	-0.806225798227296	0.0375417426677136	-1.93290541497389	0.280344423790389	0.647098282066799	-0.498904487289517	-0.364927519533262
A130077B15Rik	-0.646758816447851	-1.54103858037378	-2.13247215895027	-2.20890612421516	-0.662341806110983	-2.55060327437059	-1.19053311073738	-0.59453379144239
Ppm1h	7.2086161862116	7.14291887565299	7.13322532584381	7.19013823520861	7.09186901619662	7.06490402095473	7.08762189173377	7.20849037624783
Mir8104	2.66171989410265	2.70899702576805	2.85601617204913	2.85126968465749	2.77754070880499	2.53772571548648	2.64757776677581	2.58578471443801
Mon2	6.43156061455409	6.35187344626265	6.40936636741383	6.37320371087228	6.40114687456111	6.40471658144552	6.40815701698523	6.48044727951116
Usp15	6.95226900748429	6.98348325374025	6.95402923006746	6.88581285359758	6.9416162777764	6.93947333036329	6.8759394463813	6.92170144776555
Fam19a2	6.23596973358034	6.25849676422484	6.23065181658051	6.2280402280108	6.06092701978682	6.12205125846727	6.1998125244656	6.27523382140076
Slc16a7	3.17181377561265	3.18040087630464	2.91085074077214	2.7764258144518	3.08180520556378	2.78396513670159	2.99410556770065	3.03358885530223
Lrig3	1.69912117746731	1.58543384797092	1.42636340006462	1.37164356201937	1.65368972307561	1.63140425626901	1.97263237131953	1.6605933686298
Xrcc6bp1	1.97359719480531	1.73423685722848	1.756213140603	1.924529484708	1.83821824474378	1.80523303402976	1.64762347973839	1.90573356093091
Ctdsp2	6.62575310308116	6.46055484077435	6.61451928594763	6.56676686896053	6.65027741327955	6.5865631977457	6.74726428986435	6.61348903225205
Mir546	3.02879052911206	2.84614780834378	2.74432110922686	2.77161660451094	2.94774881243742	2.8207433571121	3.02428782883542	2.71691798803611
Avil	9.64077349198278	9.67602553895178	9.68854874807042	9.73627195622628	9.72874613999343	9.73486038562323	9.72371584472612	9.75893996860111
Tsfm	3.80362107636824	3.85254676117881	3.79773825252406	3.93863187281598	3.72295315797709	3.81447670085108	3.71941978524204	4.18922311538837
Mettl21b	-0.87776623297925	-1.17966411104486	-0.553946937096569	-1.09815186550612	-0.889350373407233	-1.08424958683575	-0.721229444890692	-0.475167711312719
Mettl1	3.14123363751264	3.43429196319887	3.03756396685571	3.27484480076904	3.27012975530928	3.23544762279214	3.08282163987155	3.64730536736052
March9	4.92904560366865	5.02059037270181	4.82042181015349	4.99285667725418	4.96652642603033	4.86378857750534	4.78610326505227	5.03225567866492
Cdk4	5.09859334101824	5.14478749787079	5.04162228497819	5.02756094136458	5.06099663527482	4.99459234397432	4.8839932230848	4.89565681218026
Tspan31	6.31652541508421	6.32337385497619	6.30654602729626	6.40693427834805	6.36966023380185	6.24995382747552	6.13455491534716	6.24838408037302
LOC100504703	-0.690095552073037	-0.890918852829895	-0.508958307317367	-0.226443099404925	-0.97371760099889	-2.55060327437059	-0.803663826814481	-0.69102204368674
Agap2	5.42166812899481	5.38322830724605	5.44537655553078	5.50417624476517	5.35978514148572	5.38300190363999	5.49046320307076	5.59365256159424
Os9	7.15183939203385	7.12027561001172	7.1704352364998	7.23712065271447	7.20383437718372	7.2295213576109	7.14575062186025	7.10827167566363
B4galnt1	5.30373920754134	5.36393973215902	5.50553922527395	5.43514476699103	5.56622092781152	5.49138662609707	5.57547528222531	5.25416475817303
Slc26a10	0.460319861567072	0.192157481956253	-0.0564361151084035	-0.84083479783478	0.0646454385726013	0.22564923991427	0.108638936013553	1.16830161591407
Arhgef25	6.41216025251471	6.50732565357779	6.48845609057245	6.41813302603582	6.35865074650504	6.40285187434755	6.62555339500617	6.45554400962838
Dtx3	6.32743227086652	6.15997187395267	6.23106625662504	6.18889563283988	6.1871146176568	6.21105544134809	6.40672563313297	6.40611114330417
F420014N23Rik	3.82108984924019	3.86873736682884	3.75226452577148	3.73135106426283	3.89785603850646	3.65755203673816	3.86661609329823	4.10192775812778
Pip4k2c	6.47787961070702	6.48623011736551	6.43261522542553	6.42082319797777	6.46087564907536	6.45349823804358	6.4446041194678	6.5067417116785
Kif5a	10.7218847646565	10.6515955900883	10.7496009010214	10.7266463827839	10.7416811522012	10.7335804095589	10.8276017688334	10.8153643175758
Dctn2	8.69920697816082	8.7205873097626	8.73471206836238	8.78833248084653	8.70692319667756	8.69456886082199	8.67686451306584	8.74372122298765
Mbd6	5.62154790915102	5.43253085301801	5.71321645651044	5.40751029389591	5.7607199917766	5.67718929922887	6.09101457705254	6.05401018386324
Ddit3	4.20945473408969	4.37875738330795	4.26412985754286	4.28587181546947	4.19578025273194	4.18916006998538	4.35393995570661	4.24461709615669
Mars	5.21842318390537	5.11523513319823	5.20580562319544	5.25477385506035	5.19746305743071	5.27755850907722	5.08709212750909	5.15934021450871
Arhgap9	-0.00313432297023306	0.454922258258508	0.867627853362191	0.97966834531721	1.0729747082403	0.802277319710262	1.62416600567554	0.490446792330018
Gli1	3.68989912359363	3.26357220579459	3.7476373150008	3.53249576746203	3.34387693984943	3.47791308134115	3.78435106381682	3.63076758862225
R3hdm2	6.60180876082254	6.56931772682704	6.58661434778948	6.51375294594185	6.52088173893017	6.49653730613609	6.65984402680275	6.63334139562486
Stac3	-0.240208402744625	-0.980895580702563	-0.915595644793207	-1.70132218141444	-0.771385703740886	-0.0123634061181936	-0.336676121998886	-0.86772857408448
Ndufa4l2	0.48000414706876	1.1065085901859	0.646856812089789	0.286364594070731	0.515146281863148	0.487340847904832	0.337418661007008	0.547947867585251
Shmt2	4.62309393422508	4.59271398513044	4.47896490704636	4.62407060160176	4.65415471759522	4.63669777044898	4.67253396371545	4.59764602529329
Nxph4	1.39138443684568	1.22191978424924	1.22803325423482	1.44597072265257	1.2692819169999	1.24678436144653	1.20652945048572	1.08334204595528
Lrp1	7.83119597090381	7.40056016951579	7.64787140633739	7.5485230592271	7.75892067394762	7.74422035898404	7.85499376490861	7.75827680235156
Stat6	6.87678181704123	6.92951491033576	6.90422396244435	6.89662067522971	6.86151492647549	6.8577721465657	6.94974334035075	6.80512447238676
Nab2	4.238636664911	4.38552490039555	4.04781853771543	3.93002498768424	4.24677213999695	4.31842975208876	4.13767674184642	3.99873407694125
1700012D01Rik	-0.928763045309944	-2.60552418609406	-1.3993654843193	-2.36961861774733	-2.198422254301	-1.31029321797395	-1.30595584737902	-0.86772857408448
Tmem194	2.7535378807419	2.70539549568817	3.03756396685571	2.76679130948091	2.98454630153134	2.93095151156546	3.0942487203363	2.68523508966827
Myo1a	4.76021586833361	4.83610769330202	4.80825242326983	4.85188671205781	4.72779462141687	4.72665624916213	4.97566108480828	4.73085953514895
Zbtb39	3.78988649220433	3.82127485950493	3.99413570390236	3.87279267213747	3.91848294419843	3.83536596867307	3.99561181440673	3.77921137191445
Gpr182	0.763123675258149	0.0403341135408219	0.154020372508576	0.463804066973212	0.0646454385726013	0.354724213999477	0.808976469654214	0.490446792330018
Rdh1	-4.24366594922489	-2.12331457574198	-3.69829338754672	-2.20890612421516	-2.82404956536212	-3.49646297393409	-2.71981343471124	-1.71203661072139
Rdh9	-2.04813900741672	-1.61115903249842	-0.915595644793207	-1.41154621290403	-0.662341806110983	-0.888872152909248	-1.64280446860358	-0.262516375459756
Prim1	2.23918336181406	2.15970168108912	2.12068505303167	2.04101545306562	2.16852275818992	2.21109724576323	2.28335776695303	2.21620904549451
Naca	6.65499999415063	6.68195197296113	6.72633700109547	6.76911783269753	6.60872413091343	6.65121595285398	6.61120797537395	6.7339368989375
Ptges3	7.0468668346283	7.13155780129796	7.06698269000956	7.09252384124407	7.07605396309014	7.08786250732472	6.89750169034034	6.98373649297921
Atp5b	10.0640978758241	10.1155015356778	10.0309305539687	10.1116667103102	10.0496143067476	10.0518862404721	10.010654410447	10.045582091526
Mir677	-3.80212198164506	-4.88314870325232	-2.81843314639415	-4.88314870325232	-3.64595386020687	-3.73839762011649	-1.72075728705638	-2.18743250449443
Baz2a	6.27487421046954	6.19056425192741	6.41740049114163	6.21923653242504	6.32262386949484	6.37672722133959	6.41187198224303	6.30107049185334
Rbms2	5.04343502813103	4.65938156581619	4.67934125342334	4.52467652927369	4.86239545655348	4.74664283008813	4.75853803736365	4.61456562873013
Gls2	3.5502372849505	3.70164291695536	3.83747405569604	3.73629615662638	3.63131830087122	3.6179140681251	3.70458496884925	3.46154366165197
Spryd4	3.38519012912505	3.4451299159076	3.35905938913352	3.65506561642407	3.25398974027801	3.33854442108775	3.32757029504468	3.05605836377233
Mip	-4.24366594922489	-2.12331457574198	-2.61405036089106	-4.88314870325232	-2.67534148138599	-3.28933300689584	-2.30524778441807	-2.38851085990314
Timeless	4.34443789508456	4.49179062635269	4.81821681589246	4.88454900368451	4.78106053349676	4.79720610746053	4.49209026273924	4.41654867589963
Apof	-2.58907385190185	-4.88314870325232	-2.61405036089106	-2.06431562878027	-2.30369748026581	-3.49646297393409	-2.43064996510938	-4.88314870325232
Stat2	6.27628213246757	6.18830831758538	6.98605694349498	6.85346398854255	6.48577087827754	6.46493761836364	6.21559417133758	6.36245609046238
Il23a	-1.8385767112404	-2.12331457574198	-3.05662588965033	-3.28925087036621	-3.64595386020687	-3.73839762011649	-4.88314870325232	-4.88314870325232
Pan2	4.47032747896155	4.23253104396512	4.43215093550541	4.20969378915488	4.19215450862824	4.1837403797936	4.74137914744704	4.50903248229094
Cnpy2	4.23139633358586	4.11800008479834	3.960540426589	4.20613371407603	4.02286619946258	4.00106373363453	3.97412473924986	3.86796483983125
Cs	8.29147227086495	8.30726004621135	8.29829237984685	8.34712962222423	8.32561725044191	8.30612664874573	8.27367375977583	8.25769583755807
Coq10a	5.05250190951974	5.10843341576249	4.94185509397619	5.17598068664592	5.19263235164566	5.01731747806997	5.18986452705878	4.91080427540577
Ankrd52	8.20059373482732	8.15871847312798	8.2202820157165	8.17570733190291	8.26031496940757	8.20468561710666	8.21649023169168	8.22687435060707
Mir6914	2.7083592150377	2.95631182828915	2.87735374736037	2.73255465393552	2.9901250665426	2.9361180493148	3.00019274619995	2.83999912005449
Mir6915	-1.34738927778503	-0.578429809338482	-0.749398011592322	-1.41154621290403	-1.15887229843346	-2.33611374404895	-0.84671739714915	-2.7550069634489
Slc39a5	-0.375160554292465	0.348110763971592	-0.422982938124839	-0.115372304958601	0.280344423790389	-0.322016734928579	0.108638936013553	1.02378895761168
Nabp2	5.44188318335503	5.48388766196879	5.39077958925603	5.53074747096434	5.36301359934449	5.42357193197224	5.31905176056471	5.36279981056173
Rnf41	6.9726034883926	7.07179777463514	6.99364871289904	7.016307693046	6.93963547121692	6.96749859969641	6.92495930640725	6.95313552022367
Smarcc2	7.25808614971196	7.21228493298716	7.20628801509092	7.09733644973829	7.25541621740185	7.20819182406536	7.34229421505231	7.34983394873136
Myl6	8.0965475780913	8.1875634291369	8.1455262977869	8.17752640664232	8.12201919064776	8.1253463540542	7.97362435295806	8.15763775132001
Myl6b	3.65785181937803	3.80453959593659	3.73833813094905	3.8155340954585	3.78684966929829	3.81587876812232	3.51141038430334	3.79858924620503
A430046D13Rik	2.28466342969435	2.26131380613257	2.42305550455965	2.4247695301837	2.09276275730618	2.4392765381169	2.63198140861261	2.39528193151104
Esyt1	8.39043462772968	8.52599812300522	8.48318472206343	8.59311809292386	8.5957106671163	8.56648281764289	8.47107131299524	8.41083363182453
Mir6916	-0.563805427022396	0.252632544577875	-0.465330269912439	-0.265451834247321	-0.697781835938138	-0.115490623415463	-0.00869550036871857	-0.90582395566475
Zc3h10	3.60728691900183	3.76702407399013	3.50053681472806	3.50668073896122	3.57303512664043	3.46009029995943	3.6082426171409	3.41014072608931
Rpl41	7.37177001818014	7.3919037598858	7.25966924651228	7.28747236725128	7.27225601368171	7.31256439073478	7.0863707177053	7.32319185461194
Pa2g4	5.64353399405396	5.65141187474585	5.64953294229699	5.68768848996813	5.73437024494099	5.65542688792023	5.60971872547739	5.71000341816168
Erbb3	5.87115414616722	5.83442752661847	5.91550251653065	5.63966962157915	5.87819773344452	5.88815979082725	5.75673612108541	5.92702315535341
Rps26	6.63209003652404	6.70783232096795	6.61483691532344	6.66922636085539	6.65840255985305	6.66645071997514	6.58005144966507	6.62397168905275
Ikzf4	0.460319861567072	0.817192690161412	0.181727747342655	-0.346783683003767	0.224642242291769	0.400297765253897	0.466132621583844	0.352023153383169
Suox	4.0637908989172	4.01411156451941	3.92614414415845	4.26378028666084	4.08544501771132	4.10220273638132	3.95701462628653	3.64730536736052
Rab5b	7.73566417836783	7.82686097263184	7.71622266570159	7.84683678981484	7.82684135901786	7.7148363194877	7.79060105648769	7.72574798804624
Cdk2	2.09982633846047	2.10060588648611	2.23088344773088	1.76913914468362	1.92232565660948	1.7239254444933	2.37989130380829	2.09605854355184
Pmel	1.17899299295047	0.454922258258508	0.833099824182509	1.07643656368954	0.833323510576369	0.55606857431812	1.07429356774724	0.851801388715714
Dgka	4.20650381142529	3.94249010016582	4.30721903894643	4.07760006907583	4.2327222006665	4.22442830253165	4.49640321761345	4.35746896675947
Wibg	3.13503905014828	3.25866573073912	3.43008843674676	3.42939935805953	3.33732627189545	3.38083959961832	3.36342964391719	3.23302012118856
Mmp19	2.80906460072958	2.42354422611216	2.87735374736037	2.39380738046426	2.92171242885652	2.82909912609283	2.55963294092899	2.60284317551859
Tmem198b	3.72949642186737	3.36064387657353	3.6715094021508	3.35097034862035	3.69930770773353	3.50771547438961	3.76123933960756	3.49664868537441
Dnajc14	6.43282370104525	6.48780337208804	6.47452218579981	6.41890215859673	6.42425454097904	6.47206923162225	6.39753099278432	6.31355834376198
Ormdl2	4.71939542459105	4.84513698932893	4.79261415426867	4.74921388991066	4.74769177611505	4.93002514398712	4.7692710155546	4.4107483947032
Sarnp	3.79775082944676	4.05147135698325	3.91793031365504	3.84787841013488	4.00230898098772	3.94578501164528	3.81919996840563	4.15262115482337
Gdf11	3.98504474369444	4.19578310303969	4.22970303563067	4.10270831092097	4.15538690585019	4.19563693711669	3.84310282147399	3.99744465857884
Cd63	6.05996278400814	5.91615491936354	5.84955603596362	5.9389222917837	5.80015782493154	5.76799528138778	5.7336308463523	5.87039049486645
Rdh5	3.36415894280872	3.54724333596696	3.293904236953	3.30843750735066	3.11792541364185	3.16458433605778	3.60225227703198	3.32840493314877
Bloc1s1	4.9748550875076	4.94166487675172	4.89135815865475	5.02352115145661	4.85324131843641	4.88798554577517	4.75133810011394	5.04915605230382
Itga7	7.40352256788282	7.39526079234875	7.39435268967479	7.41611476747044	7.45946746145787	7.44440821045688	7.3605968971509	7.54879031992204
Mettl7b	-0.87776623297925	-0.806225798227296	-1.4839031442056	-1.59812651479017	-0.930917362163219	-1.57845489163972	-0.936881971004181	-0.794428972435001
Mir684-1	-2.96138762081164	-1.29036055272893	-2.00206564362677	-2.75736638587351	-0.930917362163219	-2.33611374404895	-1.89056427318076	-2.38851085990314
Neurod4	-3.46452066014418	-3.5943200919421	-2.13247215895027	-4.88314870325232	-2.82404956536212	-4.88314870325232	-2.30524778441807	-4.88314870325232
Vmn2r84	-2.58907385190185	-2.22961052667752	-2.81843314639415	-2.06431562878027	-2.82404956536212	-2.2397513883517	-1.89056427318076	-4.88314870325232
Vmn2r87	-0.981628772779397	-1.61115903249842	-1.3993654843193	-2.75736638587351	-2.67534148138599	-1.70143147288299	-1.43142234574089	-2.62222488721783
Pisd-ps1	5.97060307718784	5.84755765411021	6.13733709845599	5.72050013670067	5.9331717828196	6.01534260828913	6.55597614393558	6.4772132469452
Sfi1	4.09763232294826	3.88951711972177	4.08680912657385	3.6099765787986	4.03641005921464	4.19240213822186	4.63976619228831	4.17674565353999
Eif4enif1	5.52772912344993	5.53449418825189	5.55603367654427	5.58726295672418	5.56294920184849	5.4975155598335	5.5172399317844	5.4979630541016
Drg1	5.98918088594726	6.11724278867798	6.00691652349349	6.1005725889134	6.01685601896471	6.07715655123423	5.94836895064084	5.8668643049329
Patz1	4.57242015486469	4.47390894599361	4.54578908304858	4.53606456871586	4.46679735611498	4.54075474823217	4.59119308195284	4.38731122135788
Gm11944	0.518584866501874	0.171422365454382	0.362072065431278	0.313088786878267	0.280344423790389	0.259016660418447	0.448433179858058	1.15910499354189
Pik3ip1	6.46682393471725	6.46748182116805	6.49433748973015	6.53802757503215	6.34864271654954	6.43240177387311	6.54430696208361	6.51712674874786
Limk2	7.23401610415582	7.23244501880492	7.32032845089671	7.22507802792068	7.184195725344	7.22213810264284	7.24968400924655	7.34996024752386
Rnf185	4.923665059947	5.01259789825065	4.83139651176179	4.93057936400093	4.85629915618683	4.94483881197513	4.82176988482426	4.7215185105335
8430429K09Rik	2.1250497102248	2.14382321815493	2.03213505636645	2.28326979697798	2.09276275730618	1.75933409325188	2.00326245670427	1.68642880747001
Pla2g3	4.43546583248813	4.83281025125824	4.76196736630488	4.59578119132455	4.84248755667189	4.87996489785892	4.60123966293096	4.62629238251266
Inpp5j	6.24965220345065	6.246465440091	6.1911530495601	6.25499519798885	6.12635027267746	6.19901725687587	6.16873540563776	6.2987169378179
Selm	6.35634231606358	6.43984302970646	6.31712511308077	6.46803618965174	6.30818071700813	6.35567425756099	6.25844156203417	6.29740774685146
Smtn	6.30035497834244	6.01548081031204	6.16926155491267	6.00648766772176	6.42245043422826	6.35760090911065	6.03244780306556	6.46583669876517
Tug1	6.03564452653544	5.97155333898275	5.95517623558456	5.79881500557162	6.00416071785165	6.01137074504878	5.94797536438784	6.04030090770516
Morc2a	4.88911421625776	4.90288205490616	5.12960922640878	4.95517768162644	5.02408349262973	5.05876366960903	5.06548383713485	5.14601869055521
Osbp2	4.857482914701	4.92704995176372	4.86168883038259	4.80793700470907	4.90805156505167	4.89529883918546	5.06983146423067	4.9365992192211
4921536K21Rik	-0.780881436588713	-0.543730097720025	-0.265026953860669	0.259136009748288	0.224642242291769	-0.505957626268259	-0.53366003251139	-0.143948893492789
Dusp18	3.82494324045492	3.95467665917906	3.9363461032768	3.80615809167554	4.10742769040154	3.94065303865667	3.53885043913251	4.02047968511288
Slc35e4	4.74097009858446	4.82784991371657	4.93067191181946	4.96258163323401	4.77703225452407	4.82949386242078	4.7869837561763	4.88732703199699
Tcn2	5.23009439938347	5.16983172829041	5.13847335548154	5.20748210204659	5.21959704579209	5.23888463773496	5.05455710133128	5.07383526889397
Pes1	5.36655448785363	5.45468852986319	5.49798248799072	5.47414931696	5.44451365432732	5.46303222621292	5.29943972952124	5.22471399890447
Gal3st1	4.79206049748275	4.56018347786776	4.55508765013019	4.463368325746	4.68027212595808	4.63749090580774	4.19850126269934	4.36448757548268
Mtfp1	3.39818061498742	3.57711062605412	3.58337011927049	3.29844156999146	3.45697078672383	3.50075833096771	3.48343828386779	3.42939304543478
Sec14l2	4.64614605720117	4.57011889573549	4.59169394312327	4.52467652927369	4.48271460466635	4.54075474823217	4.51989671528696	4.572754674814
Rnf215	4.93440615514379	4.7293241402333	4.83248940415682	4.77106438192759	4.94010937211751	4.82393025582646	4.97951750503891	4.85137889989397
Mir3060	-2.16556427462855	-3.5943200919421	-1.88247572136941	-2.20890612421516	-1.92208369653134	-2.94736732629013	-0.891095418152417	-3.06403018989411
Ccdc157	5.38102237932708	5.29612039950574	5.45463343925415	5.25993406426477	5.39595800352283	5.32313199330232	5.47743167774485	5.5764844323723
Sf3a1	6.12274562216735	6.23901136639919	6.16579725314945	6.14865923604426	6.1310921262491	6.14147145065081	6.15992608582355	6.07586088466106
Tbc1d10a	4.8366397363732	4.78668914637832	4.74581638557528	4.66743409994466	4.72277715779938	4.68276232260808	4.85405746972708	4.67549747036851
Gatsl3	2.23918336181406	1.85618234223918	1.78359467320849	2.08043878675304	2.16852275818992	2.24062909769611	2.38919869212067	1.99630696093285
Lif	-0.177188766487044	-0.613984730420462	-0.648365127410834	-0.346783683003767	0.0433381150592332	-0.65336826883222	-0.498904487289517	-0.475167711312719
Hormad2	-2.16556427462855	-2.46904354423543	-3.05662588965033	-2.55050483154231	-3.95340962219229	-1.835875793248	-2.71981343471124	-3.06403018989411
Mtmr3	6.72549506667407	6.75954356603293	6.77717015247864	6.76367880938156	6.73557258609743	6.71741523894866	6.79837378622566	6.7470394837409
Ascc2	4.2035468405003	3.96976650880067	4.19273341654657	4.00774507774171	4.04447576106906	4.06259383981734	4.17043528724342	3.91242853865244
Uqcr10	5.73186957676565	5.77424652125001	5.63269246689036	5.62707818650242	5.65494071901004	5.74094265755691	5.53569226040763	5.69018789651497
Zmat5	4.55512549459805	4.37195797089727	4.47196879116161	4.56831317337533	4.47974346674656	4.42792319798924	4.49640321761345	4.497220994456
Cabp7	3.98504474369444	3.96073155200814	4.07207955311177	3.97255494997395	3.94313978882461	3.94193774437318	4.08710055460589	4.21163657721482
Nf2	6.64222618686613	6.71702780862994	6.68548981356094	6.61924065711372	6.66517506010493	6.63859434664662	6.73157157222628	6.63354892172385
Nipsnap1	6.24390697167523	6.26951424580673	6.28035468112588	6.3692298740547	6.21686065928099	6.2564221890938	6.19052620466022	6.21243744664051
Mir6918	-3.46452066014418	-2.46904354423543	-1.77204464932533	-1.70132218141444	-3.1772465885834	-2.67112749079193	-2.08305763132688	-4.00118257376654
Thoc5	4.89737240480423	4.87590133928379	4.81711305369238	4.85188671205781	4.82386396938983	4.827410023453	4.80187046806148	4.85494309565961
Nefh	11.8210885135628	11.6947910060127	11.7154864550199	11.7185040482445	11.7791945461145	11.7326500618046	11.6513824874041	11.7362061067501
Ap1b1	9.40780916568168	9.3582107918008	9.26859363262739	9.42161953242339	9.41810906227376	9.37944583021829	9.35440908431481	9.27411580817262
Gas2l1	6.6968681562388	6.76647328467025	6.66937208702388	6.74232994744624	6.82022174210333	6.74325143593049	6.66032460382533	6.54982127718176
Rasl10a	1.29466210037555	1.211801146531	1.47196056826335	0.92873610973977	1.56675850194062	1.53934644839713	1.22743665433495	0.851801388715714
Ewsr1	6.70473199842034	6.48596774136688	6.68820898995093	6.56503076784882	6.66909293932964	6.62025512032644	6.82025780441508	6.79291286680981
Rhbdd3	3.73565046093335	3.66131484988735	3.6343927655552	3.63931225076272	3.50061939859554	3.43293636580716	3.61619124119809	3.73037280802603
Emid1	4.39844847768338	3.92556370284992	3.84182233801127	3.88620308003968	3.91994507086217	3.91863616679511	3.72678037952401	4.0051639388007
Kremen1	5.03264563615656	4.97495212495916	5.09633009035068	5.17142380457868	5.03154206544268	5.09674725131284	5.12866692986356	5.04041761240359
Znrf3	3.17181377561265	2.85592709259163	3.12222093291324	3.03104470023313	3.17537008898449	2.93869439636789	2.99410556770065	3.1119392430791
Xbp1	5.99944680757423	6.03820612128706	5.95417247168078	6.02983533478634	5.96539043802348	5.95522131890115	6.04648690132019	5.8383401504288
Ccdc117	3.93422141537858	4.08650428128003	3.89927640638044	4.0118292229255	3.89637134142431	4.11706449652382	4.08567003571983	4.00002234390636
Mrps24	4.48987660971272	4.45258392711666	4.33370352587537	4.52324668292908	4.59589085873098	4.43888405551317	4.25686480664383	4.4714475885238
Urgcp	6.29723772803586	6.34552440780619	6.29984510195148	6.4077094028306	6.31264018417298	6.32621545920105	6.16805967210867	6.31433525707172
2210015D19Rik	3.99875553628295	4.12070663100752	3.9055212130945	3.89507459612658	4.13790265985095	4.22125748979407	3.97567018859275	3.91652760060714
Dbnl	6.93142042752275	6.99735617787	6.99584531293558	7.03774678956715	6.97452869439285	6.9581642957335	6.87883310013978	6.95479734863861
Pgam2	2.32331534562489	2.27109222233928	1.82810643421759	2.03299984326154	2.30010521024013	2.09578949085237	2.1027933668893	2.22504985296335
Polm	2.76561769306866	2.2365738129573	2.92321428035859	2.9819250034065	2.69454903095908	2.62349275413284	2.9157661227041	2.37556582410894
Aebp1	5.75981692588497	4.89262539173913	5.27013504091661	5.37617143707535	5.38964010546043	5.49620440702863	6.42352614064226	5.73381549180724
Pold2	3.89809764656441	4.10439066213558	3.81994867206725	4.06782549160743	3.9602943379714	3.77609646318817	3.93494045753437	3.73502230348502
Gck	-0.828510695123179	-0.412719846905261	-0.465330269912439	-0.226443099404925	-0.214510502662523	-0.450967204593887	-1.13610954105466	-0.312813418596106
Ykt6	6.50244940200793	6.51016683652122	6.50910781972333	6.56433574201156	6.47088535071853	6.48071348920936	6.41898937055612	6.51465016254902
Camk2b	6.20007259106582	6.13341486162499	6.15622730539469	6.20815582373404	6.16447265223235	6.09343380551116	6.38595466885072	6.38037375448984
Nudcd3	6.46188297437323	6.52326697420182	6.45726768698758	6.47692691084659	6.50586919355466	6.55689490038004	6.53542722247952	6.59101065682409
Rps15a-ps6	-2.29340079380728	-2.46904354423543	-1.6694688054496	-1.93290541497389	-2.10030940450026	-2.94736732629013	-2.56799906234207	-4.88314870325232
Npc1l1	-0.87776623297925	-0.613984730420462	-0.156964947373599	0.174224040167246	-1.31521666885383	-0.684748043337889	-0.936881971004181	-1.06913986444086
Ddx56	5.31816426652122	5.43089611944474	5.40407252813186	5.54349918046899	5.47168565501063	5.52734780051128	5.36281835063298	5.39204255919864
Tmed4	5.82138955172051	5.87907045477767	5.84143599486069	5.85331780540406	5.85430843263775	5.86903975867798	5.79750279638195	5.71393407047112
Ogdh	8.65767773460444	8.71034807703921	8.66809385099941	8.69275322147295	8.71152118582333	8.65506759157895	8.64231198621441	8.6240699487045
Zmiz2	7.55199758824628	7.56160968327676	7.5748145601179	7.55728210177844	7.55583917680667	7.54262530143622	7.6431638856677	7.52605517534516
Ppia	9.247520611308	9.31986166007496	9.26024235712454	9.31260139827509	9.2336957054315	9.25188638008434	9.16843632642773	9.21886193494924
H2afv	4.238636664911	4.21996479464601	4.10138983320673	4.07369818147609	4.15414503396247	3.9470651575323	4.05967513392985	4.20047337232448
Purb	7.65150620734103	7.57634941670085	7.66744867952852	7.61597677270194	7.64716787594393	7.75896431356142	7.53804304762791	7.63599829503213
Myo1g	0.556160671051124	0.69175715720918	1.22803325423482	0.286364594070731	1.24148527006167	0.415174549605743	1.62416600567554	0.929579884215334
Gm11974	-1.2148954767072	-1.17966411104486	-1.10346249909008	-0.727562603843717	-1.06332665434188	-0.505957626268259	-0.681713843871467	-0.287445718306063
Ccm2	5.67483020821693	5.78409700094157	5.6175563225808	5.66906026403021	5.59944922376124	5.64993460224134	5.62309310742393	5.65586401498783
